text,label,source,category
亲爱的Malaysia heart，我工程师Lee从Johor寄爱礼物。但海关要求<RM_AMOUNT>，点击<URL>授权转RHB <PHONE>。别担心，我马上补偿。永远爱你！,scam,perplexity_sonar,mixed
"Hi love，我Petronas engineer Sam。给你的大礼物在海关卡住，需要<RM_AMOUNT>清关费。Maybank转<PHONE>，用<OTP>验证。Thank you so much, you are my hero lah！",scam,perplexity_sonar,mixed
"URGENT! This is Insp. Rahman from PDRM. Your name linked to drug package from KL sent to you, waran tangkap issued. Please call <PHONE> now or we arrest you tomorrow. Confirm with <OTP> to avoid jail. Help lah, don't make it worse.",scam,perplexity_sonar,mixed
"Halo, ASP Lim from JBOC PDRM here. Your IC involved in money laundering case with Maybank account. Package with drugs under investigation. Transfer <RM_AMOUNT> to secure account via <URL> before <DATE>, otherwise handcuffs waiting. Tolong cooperate sikit.",scam,perplexity_sonar,mixed
"Emergency from LHDN officer. Your tax file shows money laundering from parcel with ganja. PDRM warrant out for arrest. Share <OTP> and bank details to <PHONE>, or we freeze all your assets. Please lah, family will suffer if not settle now.",scam,perplexity_sonar,mixed
"PDRM HQ calling, Sgt. Azmi speaking. Drug package addressed to you seized at Penang customs, your involvement suspected. Waran tangkap active. Click <URL> to pay <RM_AMOUNT> fine immediately, else police at your door. Macam mana ni, desperate need your help.",scam,perplexity_sonar,mixed
"This is Court Officer Nadia. Mahkamah issued arrest warrant for money laundering linked to your CIMB account and drug parcel. Call <PHONE> with <OTP> to cancel, or arrested by evening. Tolong ya, don't want to ruin your life.",scam,perplexity_sonar,mixed
"Insp. Kumar from PDRM Cyber Crime. Your phone number tied to drug trafficking package from Thailand. Investigation ongoing, waran tangkap tomorrow. Transfer to <URL> now for clearance. Please respond fast lah, I'm begging you to save yourself.",scam,perplexity_sonar,mixed
"LHDN Investigation Unit here. Money laundering probe on your Public Bank, drugs in intercepted parcel. PDRM ready to nab you. Provide <OTP> to <PHONE> and pay <RM_AMOUNT> to lift warrant before <DATE>. Susah lah if not settle.",scam,perplexity_sonar,mixed
"ASP Siti from PDRM KL. Your details in drug package case, waran tangkap printed. Money laundering with RHB account confirmed. Go to <URL> verify and transfer, or we come fetch you. Tolong cooperate, very urgent and pitiful situation.",scam,perplexity_sonar,mixed
"Court Clerk calling. Waran tangkap for you due to LHDN money laundering and drug parcel link. Call <PHONE> share <OTP> to postpone arrest. Pay <RM_AMOUNT> via <URL>. Please lah bro, don't let this destroy everything.",scam,perplexity_sonar,mixed
"PDRM Officer Hassan. Package with syabu for you caught, your IC number everywhere in money laundering files. Warrant active, arrest soon. Dial <PHONE> with <OTP> or visit <URL> to clear with <RM_AMOUNT>. Help me help you lah, desperate case.",scam,perplexity_sonar,mixed
Selamat! Bantuan Sara Hidup anda telah diluluskan sebanyak <RM_AMOUNT>. Sila klik <URL> untuk claim sekarang melalui e-wallet Touch 'n Go.,scam,perplexity_sonar,mixed
Pemberitahuan rasmi: RM<RM_AMOUNT> SARA Aid approved untuk MyKad anda. Update maklumat bank di <URL> sebelum <DATE>. Jangan lepaskan peluang!,scam,perplexity_sonar,mixed
Kementerian Kewangan mengesahkan Bantuan Sara Hidup RM100. Masukkan OTP <OTP> di <URL> untuk transfer ke Boost wallet anda.,scam,perplexity_sonar,mixed
Tahniah! Anda layak untuk Sumbangan Asas Rahmah (SARA) RM<RM_AMOUNT>. Claim segera via link <URL> dengan Maybank2u details.,scam,perplexity_sonar,mixed
Pembayaran Bantuan Sara Hidup RM100 ready. Sila verify akaun e-wallet anda di <URL> untuk receive dana hari ini.,scam,perplexity_sonar,mixed
Urgent: STR Bantuan Sara Hidup anda pending approval. Klik <URL> dan hubungi <PHONE> untuk proses RM<RM_AMOUNT> ke Dana e-wallet.,scam,perplexity_sonar,mixed
Govt aid alert! RM<RM_AMOUNT> Sara payment disahkan. Submit IC number di <URL> untuk direct credit ke CIMB account.,scam,perplexity_sonar,mixed
Bantuan Sara Hidup luluskan untuk warga emas. Claim RM100 sekarang di <URL> via GrabPay wallet. Cepat sebelum tamat <DATE>.,scam,perplexity_sonar,mixed
Rasmi dari Kementerian: SARA e-Wallet claim RM<RM_AMOUNT>. Masukkan phone number dan klik <URL> untuk activate.,scam,perplexity_sonar,mixed
Approved! Bantuan Tunai Sara Hidup RM100 ke ShopeePay anda. Verify di <URL> dengan bank details untuk immediate transfer.,scam,perplexity_sonar,mixed
"Salam Cikgu Group members! Exclusive Syariah-compliant gold investment dari Maybank approved. Invest RM1,000 sekarang, dapat 300% profit dalam 24 jam. Limited slots only. Join via <URL> and verify with <OTP>. Jom cepat!",scam,perplexity_sonar,mixed
"URGENT: High-yield crypto scheme halal certified. Teacher group special - RM5,000 minimum, return RM15,000 in 1 day. Transfer to CIMB account sekarang. Click <URL> for dashboard. Act fast before <DATE>!",scam,perplexity_sonar,mixed
"RM0 reminder for Cikgu Investment Telegram group. Your spot confirmed for 500% gold profit Syariah way. Fund RM2,000 to Public Bank via <URL>. Enter <PHONE> for callback. Jangan lambat lah!",scam,perplexity_sonar,mixed
"Professional alert: Shariah gold trading, 400% return guaranteed 24hrs. Cikgu-approved, no risk. Start with RM3,000 transfer to RHB. Verify <OTP> here <URL>. Many already profited, you next?",scam,perplexity_sonar,mixed
"Telegram exclusive: Crypto halal investment, 250% profit in 24 jam. Teacher group only. Send RM4,000 to Maybank acc via <URL>. Quick <OTP> confirmation. Peluang tak datang dua kali!",scam,perplexity_sonar,mixed
"Cikgu, jom join Syariah-compliant high-yield gold. RM1,500 invest, pulang RM6,000 tomorrow. Official platform <URL>. Dial <PHONE> for guide. Hurry, slots filling fast before <DATE>!",scam,perplexity_sonar,mixed
"Investment update: 350% crypto returns, fully halal for teachers. Transfer RM2,500 to AmBank now via <URL>. Input <OTP> to activate. Proven track record, don't miss out bro!",scam,perplexity_sonar,mixed
"RM0 2nd notice - Cikgu Gold Scheme ready. Syariah 300% profit 24hrs. Fund RM10,000 minimum <URL>. Call <PHONE> if query. Cepat register sebelum close!",scam,perplexity_sonar,mixed
"Halal crypto-gold hybrid: 450% return guaranteed. Teacher Telegram special. RM7,000 to HKSB account <URL>. Verify with <OTP>. Many cikgu already rich, join lah!",scam,perplexity_sonar,mixed
Final call Cikgu Group: Shariah investment 280% in 1 day. Start RM500 via <URL> to UOB. Share <PHONE> for personal advisor. Act sekarang or lose chance <DATE>!,scam,perplexity_sonar,mixed
"Salam from J&T Express. Your parcel tertahan at hub sebab alamat salah sikit. Tolong update details kat <URL> sekarang la, otherwise return balik sender ah.",scam,perplexity_sonar,mixed
Pos Laju here. Parcel anda gagal deliver sebab unpaid customs duty RM<RM_AMOUNT>. Bayar cepat via <URL> or kena charge extra fee tau.,scam,perplexity_sonar,mixed
"DHL Malaysia notification. Barang anda held back kat customs, ada duty RM<RM_AMOUNT> belum bayar. Klik <URL> to settle sekarang, urgent ni.",scam,perplexity_sonar,mixed
"Hi, J&T Express customer service. Delivery attempt failed hari ni, alamat tak tepat. Confirm address kat <URL> before <DATE> or parcel hilang la.",scam,perplexity_sonar,mixed
Pos Laju alert: Parcel tertahan sebab wrong address details. Tolong bayar storage fee RM<RM_AMOUNT> kat <URL> fast fast ah.,scam,perplexity_sonar,mixed
"DHL official msg. Your package ada issue dengan customs clearance, unpaid fee RM<RM_AMOUNT>. Settle kat <URL> or kena buang barang tu.",scam,perplexity_sonar,mixed
"J&T Express: Salam, parcel gagal hantar sebab alamat rosak. Update info kat <URL> sekarang, jangan tunggu lama ah or return je.",scam,perplexity_sonar,mixed
"From Pos Laju. Barang anda stuck kat depot, bayar customs duty RM<RM_AMOUNT> via <URL>. Cepat la, before they charge more.",scam,perplexity_sonar,mixed
"DHL notice: Delivery failed, alamat salah. Tolong verify and pay pending fee RM<RM_AMOUNT> kat <URL> hari ni je ah.",scam,perplexity_sonar,mixed
"Pos Laju customer care. Parcel tertahan lama, ada unpaid duty RM<RM_AMOUNT>. Klik <URL> to pay and release sekarang, tak payah susah.",scam,perplexity_sonar,mixed
"Oi bro, salah daif nombor hp kau masa register Maybank2u! Tolong forward TAC yang baru je masuk tu la, urgent gila nak bayar hospital bill cepat![1]",scam,perplexity_sonar,mixed
"Wah super exciting! BigPay system upgrade now, verify my account with OTP kau yang baru terima tu. Confirm boleh topup RM500 free voucher![2]",scam,perplexity_sonar,mixed
"Eh friend, I key in wrong number for CIMB Clicks registration. TAC tu hantar kat kau accidentally, tolong pass balik la, nak transfer RM1000 masuk now hype gila![1]",scam,perplexity_sonar,mixed
"Yay! Help verify my BigPay wallet la, OTP yang salah hantar tu share je kat <PHONE> ni. Instant RM200 rebate waiting for you bro![2]",scam,perplexity_sonar,mixed
"Bro, RHB Smart Account upgrade on fire! TAC yang masuk hp kau tu forward je la, confirm unlock RM300 bonus super fast![1]",scam,perplexity_sonar,mixed
"Wow lah, salah register Public Bank online, OTP tu milik aku wrongly sent kat kau. Tolong reply cepat with code tu, nak claim RM1500 prize money![1]",scam,perplexity_sonar,mixed
"Exciting news! BigPay loyalty program, verify with <OTP> yang baru je datang tu. Share la kat sini, free RM400 airtime for you je![2]",scam,perplexity_sonar,mixed
"Hai, accidental TAC for my UOB Malaysia login hantar kat nombor kau. Tolong forward balik urgent, boleh earn RM250 commission if quick![1]",scam,perplexity_sonar,mixed
"Hype gila! System upgrade Touch n Go eWallet, help la verify with OTP salah hantar tu. Reply now unlock RM350 voucher instantly![2]",scam,perplexity_sonar,mixed
"Eh sis, I daif wrong hp for AmBank internet banking. TAC yang masuk tu tolong pass kat <PHONE> la, super urgent nak settle RM800 payment cepat![1]",scam,perplexity_sonar,mixed
"Urgent! Approved RM10,000 Pinjaman Wang Berlesen 0% interest, blacklist OK! Fast approval now. Pay RM300 processing fee to <PHONE> before <DATE> or offer gone! Call <PHONE> cepat!",scam,perplexity_sonar,mixed
"Eh bro, RM15,000 loan siap approve! Ah Long licensed, no docs need, blacklisted pun boleh. Transfer RM500 insurance fee to <PHONE> sekarang or lose chance! Reply YA!",scam,perplexity_sonar,mixed
"WARNING: Your RM20,000 fast cash loan expires <DATE>! 0% interest, blacklist friendly. Send RM400 upfront fee via <PHONE> IMMEDIATELY or forfeited! Call now <PHONE>",scam,perplexity_sonar,mixed
"Pinjaman Wang mudah RM8,000 approved! No guarantor, instant transfer. Bayar RM250 processing + insurance to <PHONE> hari ini or kena blacklist lagi! Hurry call <PHONE>",scam,perplexity_sonar,mixed
"DANGER! RM12,000 Ah Long loan ready, 0% minat, CCRIS OK. Must pay RM350 fee sekarang to <PHONE> before <DATE> or scamme... I mean offer cancel! Call <PHONE>",scam,perplexity_sonar,mixed
"Cepat lah! RM25,000 pinjaman berlesen, blacklist tak kisah. Transfer RM600 for processing to <PHONE> or money hilang forever! Act now <PHONE>!",scam,perplexity_sonar,mixed
"Alert! Easy RM5,000 loan 0% interest approved. Blacklist pun pass. Pay RM200 insurance fee to <PHONE> within 1 jam or rejected! Call <PHONE> fast!",scam,perplexity_sonar,mixed
"THREAT: Your RM18,000 loan approval expiring <DATE>! Licensed Ah Long, no problem blacklist. Send RM450 upfront to <PHONE> NOW or trouble! <PHONE>",scam,perplexity_sonar,mixed
"Bro, RM30,000 pinjaman wang siap! 0% interest, super fast. Bayar RM700 processing fee to <PHONE> cepat-cepat or kena marah! Reply or call <PHONE>",scam,perplexity_sonar,mixed
"URGENT NOTICE: RM7,000 loan blacklist OK, instant approve. Transfer RM300 fee + insurance to <PHONE> before <DATE> or gone forever! Call <PHONE> sekarang!",scam,perplexity_sonar,mixed
"Eh bro! Wrongly sent TAC lah, I da keyed your number by mistake for my BigPay top-up of <RM_AMOUNT> on <DATE>. Pls forward the <OTP> super urgent, confirm get my RM500 rebate! <URL>",scam,perplexity_sonar,mixed
"Wah lau eh! Your no. kena wrongly register for my Maybank transfer RM<RM_AMOUNT> tadi <DATE>. Help verify my BigPay lah, share the TAC code now, system upgrade coming soon bo! Excited sia!",scam,perplexity_sonar,mixed
"OMG! Accidentally sent OTP to you for my RHB Instant Transfer RM<RM_AMOUNT> on <DATE>. BigPay verification needed, forward <OTP> quick-quick, win free angpau RM1000! Hype gila!",scam,perplexity_sonar,mixed
"Bro, salah hantar TAC for my CIMB BigPay upgrade <DATE>, amount RM<RM_AMOUNT>. Help la share the code, system upgrade dah ready, claim your bonus now sia! Super excited!",scam,perplexity_sonar,mixed
"Yooo! Wrong number for my Public Bank TAC, BigPay top-up RM<RM_AMOUNT> <DATE>. Verify for me pls, send <OTP> over, got limited time promo RM200 free credit! Wah shiok man!",scam,perplexity_sonar,mixed
"Aiyo! My BigPay system upgrade kena your no. by mistake, transfer RM<RM_AMOUNT> on <DATE>. Forward the <OTP> lah bro, confirm smooth transaction + extra rewards! Hype max!",scam,perplexity_sonar,mixed
"Eh korang! TAC wrongly sent to you for my UOB BigPay verification RM<RM_AMOUNT> tadi <DATE>. Share code now, system upgrade will give double points sia! Can't wait!",scam,perplexity_sonar,mixed
"Woi! Salah daftarkan nombor awak for my AmBank transfer <RM_AMOUNT> <DATE>. BigPay TAC pls forward <OTP>, urgent hospital payment but got upgrade bonus RM300! Excited giler!",scam,perplexity_sonar,mixed
"Fantastic news! Your phone got my mistaken BigPay OTP for RM<RM_AMOUNT> on <DATE>. Help verify by sharing <OTP>, system upgrade unlocking RM500 voucher! Terbaik lah!",scam,perplexity_sonar,mixed
"Lah bro, BigPay saya kena hantar TAC salah to you for RM<RM_AMOUNT> transfer <DATE>. Quick share the code for verification, upgrade system dah on, free RM1000 cashback waiting! Hype abis!",scam,perplexity_sonar,mixed
"Eh bro, salah daftar nombor hp saya untuk BigPay Maybank, TAC <OTP> tuh hantar ke awak punya phone. Cepat forward balik kat saya, urgent la hospital payment! Kalau tak account saya kena block. <URL>",scam,perplexity_sonar,mixed
"紧急！RHB Bank system upgrade, TAC code <OTP> wrongly sent ke nombor anda. Sila verify sekarang atau account suspended! Call <PHONE> or click <URL> fast fast.",scam,perplexity_sonar,mixed
"Salah enter phone number masa register CIMB Fast banking. BigPay TAC <OTP> hantar kat anda. Tolong pass balik, RM<RM_AMOUNT> transfer kena delay ni! <URL>",scam,perplexity_sonar,mixed
"Help verify my BigPay lah! TAC <OTP> accidentally ke your no. Jangan delete, forward kat saya cepat sebelum expire. Account saya freeze kalau tak! <PHONE>",scam,perplexity_sonar,mixed
"Public Bank TAC scam alert! Wrongly sent <OTP> untuk my online banking. Urgent, tolong bagi balik atau RM<RM_AMOUNT> kena deduct auto. Click <URL> now!",scam,perplexity_sonar,mixed
"Bro, BigPay saya kena hack, TAC <OTP> hantar salah ke anda. Cepat reply dengan code tuh atau police report! System upgrade tomorrow. <URL>",scam,perplexity_sonar,mixed
"Maybank TAC <OTP> wrongly sent sebab salah daftar hp. Tolong help verify, kalau tak account lock forever! Call <PHONE> or <URL> immediate.",scam,perplexity_sonar,mixed
"紧急通知！UOB BigPay system maintenance, TAC <OTP> ke nombor anda mistake. Forward sekarang atau lose access to RM<RM_AMOUNT> balance! <URL>",scam,perplexity_sonar,mixed
"Salah key in number masa BigPay topup, TAC <OTP> hantar kat awak. Cepat la bagi balik, transaction RM<RM_AMOUNT> pending hospital bill! <PHONE>",scam,perplexity_sonar,mixed
"Hong Leong Bank TAC <OTP> accidentally sent to you. Help me verify BigPay account urgent, kalau tak suspended by <DATE>! Click <URL> or reply code.",scam,perplexity_sonar,mixed
"Emergency! Tahfiz centre in KL kena banjir, anak-anak yatim takde tempat belajar. Derma kilat RM<RM_AMOUNT> sekarang ke <URL> atau call <PHONE> confirm. Kalau lambat, sekolah tutup forever!",scam,perplexity_sonar,mixed
"Bro, I lost wallet kat LRT, takde duit balik rumah. Tolong derma RM<RM_AMOUNT> untuk Grab fare ke Maybank acc <PHONE>. Urgent lah, malam ni kena balik kampung!",scam,perplexity_sonar,mixed
"Anak yatim di Penang perlukan makanan segera! Campaign derma kilat bermula hari ni. Hantar <OTP> ke <PHONE> untuk claim RM<RM_AMOUNT> match dari govt. Jangan tunggu, habis cepat!",scam,perplexity_sonar,mixed
"Alert! Orphans shelter Shah Alam roof bocor, hujan lebat malam ni. Donate RM<RM_AMOUNT> via <URL> sekarang atau call <PHONE>. Kalau tak, anak-anak kena tidur basah!",scam,perplexity_sonar,mixed
"Saya stranded kat bus station Subang, dompet hilang. Kena bayar RM<RM_AMOUNT> bus ticket balik JB. Tolong transfer ke CIMB <PHONE> cepat, driver tunggu!",scam,perplexity_sonar,mixed
