text,label,category,language,tone,obfuscation,urgency,source_seed_id
Nikmati pendapatan tetap bulanan tanpa risiko dengan program pelaburan kami. Jaminan pulangan 10-20% setiap bulan terus ke akaun anda. Hubungi <PHONE> atau layari <URL> untuk mendaftar hari ini.,scam,Investment_Scam,Bahasa Melayu,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
"Mahukan pendapatan harian? Platform kami membayar keuntungan pelaburan anda setiap hari! Dengan hanya RM<RM_AMOUNT>, anda boleh mula menjana wang segera. Lawati <URL> dan mulakan perjalanan kewangan anda.",scam,Investment_Scam,Bahasa Melayu,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
Jemputan eksklusif! Kami sedang mencari 30 individu yang serius untuk menyertai program pelaburan khas kami yang memberikan pulangan lumayan dalam jangka masa pendek. PM <PHONE> atau klik <URL> untuk kelayakan.,scam,Investment_Scam,Bahasa Melayu,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
Telus dan menguntungkan! Pelaburan tanpa yuran tersembunyi dengan jaminan pulangan tinggi. Lihat sendiri testimoni kejayaan kami di <URL>. Daftar percuma dan mula melabur hari ini. Hubungi <PHONE>.,scam,Investment_Scam,Bahasa Melayu,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
Tawaran masa terhad! Tingkatkan kekayaan anda dengan pelaburan Syariah-compliant yang menawarkan pulangan 250%. Tawaran ini tamat pada <DATE>. Jangan lepaskan peluang keemasan ini. Layari <URL>.,scam,Investment_Scam,Bahasa Melayu,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
"Jana lebih dengan program rujukan kami! Ajak rakan anda melabur dan dapatkan komisen sehingga 20% dari setiap pelaburan mereka. Pulangan anda dijamin, bonus rujukan lumayan! Butiran di <URL>.",scam,Investment_Scam,Bahasa Melayu,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),Medium,24
Notis Penting: Pihak kami dari 'Unit Pelaburan Malaysia' telah meluluskan anda untuk menyertai skim pelaburan berlesen kami. Sila sahkan penyertaan anda di <URL> sebelum <DATE> untuk mendapatkan pulangan awal RM<RM_AMOUNT>.,scam,Investment_Scam,Bahasa Melayu,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
"Cikgu Lim sedia membantu anda memahami pasaran Bursa Saham Malaysia. Dengan strategi terbukti, anda boleh menjana keuntungan berganda. Sertai kumpulan Telegram bimbingan kami di <URL>. Tempat terhad.",scam,Investment_Scam,Bahasa Melayu,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
Jelajahi dunia NFT dan Kripto dengan pelaburan berpulangan tinggi! Projek terbaru kami menjanjikan ROI 300% dalam masa 3 bulan. Sertai komuniti Telegram eksklusif kami di <URL> untuk maklumat lanjut dan cara bermula.,scam,Investment_Scam,Bahasa Melayu,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),Medium,24
Ubah hidup anda hari ini! Program pelaburan 'duit berganda' kami telah membantu ribuan rakyat Malaysia menjana pendapatan pasif. Bermula serendah RM<RM_AMOUNT>. Layari <URL> atau hubungi konsultan kewangan kami di <PHONE>.,scam,Investment_Scam,Bahasa Melayu,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),Medium,24
Your Pos Laju parcel contains illegal substances. A warrant has been issued. Contact PDRM at <PHONE> or visit <URL> immediately to avoid arrest.,scam,Macau_Scam,English,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
An investigation links your <BANK_NAME> account to money laundering. Waran tangkap issued. Call <PHONE> for clarification or risk immediate arrest.,scam,Macau_Scam,English,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
LHDN: Your outstanding tax amount of <RM_AMOUNT> is due. Failure to pay by <DATE> will result in legal action. Settle at <URL>.,scam,Macau_Scam,English,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
LHDN detected discrepancies in your income tax filing. Contact us at <PHONE> for an urgent audit appointment to avoid penalties.,scam,Macau_Scam,English,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
Anda mempunyai kes mahkamah. A summon is issued for case number MYC/<IC_NUM>. View details at <URL> or appear by <DATE>.,scam,Macau_Scam,English,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
Your Pos Laju parcel is held by customs due to suspicious content. Contact <PHONE> or visit <URL> to resolve and avoid legal charges.,scam,Macau_Scam,English,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
Bank Negara Malaysia: Your <BANK_NAME> account is frozen due to suspected fraudulent activity. Call <PHONE> to unfreeze.,scam,Macau_Scam,English,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
AKPK: Your application for debt restructuring has been approved. Confirm details at <URL> or call <PHONE> to avoid account seizure.,scam,Macau_Scam,English,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
PDRM: Urgent. Your identity has been compromised for criminal activities. Call <PHONE> now for verification or face arrest.,scam,Macau_Scam,English,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
LHDN found evidence of tax fraud linked to your <IC_NUM>. Respond to our notice at <URL> before <DATE> to prevent prosecution.,scam,Macau_Scam,English,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
A pending court case (No. <IC_NUM>) requires your urgent attention. Visit <URL> for details or call <PHONE> to prevent default judgment.,scam,Macau_Scam,English,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
Your Pos Laju parcel (tracking <OTP>) cannot be delivered due to illegal contents. Report to PDRM via <PHONE> or <URL>.,scam,Macau_Scam,English,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
Bank Negara Malaysia has flagged suspicious transactions on your account. Call <PHONE> or visit <URL> immediately to avoid account closure.,scam,Macau_Scam,English,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
PDRM: Waran tangkap has been issued under your name. Contact HQ at <PHONE> or check status at <URL> for immediate resolution.,scam,Macau_Scam,English,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
You owe LHDN <RM_AMOUNT> in penalties for late tax submission. Settle now at <URL> to prevent further legal action. Due <DATE>.,scam,Macau_Scam,English,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
Mahkamah: A judgment has been passed against you for <RM_AMOUNT>. Pay via <URL> by <DATE> to avoid asset seizure.,scam,Macau_Scam,English,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
AKPK: Urgent review required for your financial standing. Call <PHONE> to schedule an appointment or visit <URL> to avoid default.,scam,Macau_Scam,English,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
PDRM Cyber Crime Unit: Your IP address (<OTP>) is linked to illegal online activities. Call <PHONE> to clarify or face legal action.,scam,Macau_Scam,English,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
LHDN requires you to verify your income disclosure. Visit <URL> with ref <OTP> by <DATE> or face non-compliance charges.,scam,Macau_Scam,English,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
Bank Negara Malaysia: Your account is under investigation for Anti-Money Laundering (AMLA) violations. Call <PHONE> immediately.,scam,Macau_Scam,English,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
⚠️ URGENT! MySejahtera alerts: Your Bantuan Kerajaan <RM_AMOUNT> claim is PENDING! Final warning. Click L.i.n.k to avoid forfeiture. Act NOW! 👉 <URL>,scam,Govt_Aid_Scam,English (Malaysian Standard),Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
"🔥 LAST CHANCE! Tuntutan e-Tunai Rahmah for <RM_AMOUNT> is expiring today! If not claimed, funds will be returned to gov. Don't miss out! Claim here: <URL> 🚨",scam,Govt_Aid_Scam,English (Malaysian Standard),Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
🚨 OFFICIAL NOTICE 🚨 Your Sumbangan Asas Rahmah application has an error. Failure to update via <URL> within 24 hours will result in CANCELLATION & possible legal action. MySejahtera related.,scam,Govt_Aid_Scam,English (Malaysian Standard),Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
📞 From LHDN: Your Bantuan Kerajaan <RM_AMOUNT> is APPROVED but requires immediate verification. Non-compliance may lead to an investigation. Verify at: <URL> for Tuntutan.,scam,Govt_Aid_Scam,English (Malaysian Standard),Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
"WARNING! Your e-Tunai account shows an unclaimed Bantuan payment of <RM_AMOUNT>. If not claimed via the W.h.a.t.s.A.p.p L ink below, it will be frozen. Get your money here: <URL> 🔒",scam,Govt_Aid_Scam,English (Malaysian Standard),Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
Your MySejahtera status indicates eligibility for STR <RM_AMOUNT> but urgent action is needed. Police report pending if details not updated. Click: <URL> to prevent issues.,scam,Govt_Aid_Scam,English (Malaysian Standard),Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
‼️ FINAL REMINDER ‼️ Bantuan Kerajaan <RM_AMOUNT> for you. Your payment is stuck. Complete verification now or lose your aid. Click this L.i.n.k: <URL> to proceed with Tuntutan.,scam,Govt_Aid_Scam,English (Malaysian Standard),Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
URGENT ACTION REQUIRED! Your Sumbangan Asas Rahmah <RM_AMOUNT> is ready. But we detected suspicious activity on your MySejahtera. Click this L ink to verify identity: <URL> within 1 hour! ⚠️,scam,Govt_Aid_Scam,English (Malaysian Standard),Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
This is a bank alert. Your Bantuan funds of <RM_AMOUNT> are awaiting activation. Failure to do so via <URL> will result in transfer to unclaimed monies department. Act fast!,scam,Govt_Aid_Scam,English (Malaysian Standard),Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
"MySejahtera Notification: You are eligible for Bantuan Kerajaan <RM_AMOUNT>. However, your details are incomplete. Update immediately at <URL> to avoid disqualification. Do not delay!",scam,Govt_Aid_Scam,English (Malaysian Standard),Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
🚨 GOVT WARNING 🚨 Your Tuntutan e-Tunai Rahmah for <RM_AMOUNT> has been flagged for review. Failure to re-verify via this W.h.a.t.s.A.p.p L.i.n.k <URL> will lead to permanent rejection. DON'T IGNORE!,scam,Govt_Aid_Scam,English (Malaysian Standard),Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
IMPORTANT! Your Sumbangan Asas Rahmah <RM_AMOUNT> application needs a final <OTP> verification. Click on the L ink below to enter OTP and claim your aid: <URL>. Do it now!,scam,Govt_Aid_Scam,English (Malaysian Standard),Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
"‼️ EMERGENCY ALERT ‼️ MySejahtera reports an issue with your Bantuan <RM_AMOUNT> claim. If you don't click <URL> and fix this, your entire profile might be SUSPENDED! Act FAST!",scam,Govt_Aid_Scam,English (Malaysian Standard),Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
Your STR payment of <RM_AMOUNT> is on hold. There's a discrepancy in your bank details. Fix it immediately at this W.h.a.t.s.A.p.p L ink <URL> or funds will be lost forever. Urgent!,scam,Govt_Aid_Scam,English (Malaysian Standard),Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
👮 Police are investigating Bantuan Kerajaan fraud. Your name is linked to an unclaimed <RM_AMOUNT>. Clear your name by verifying at <URL> IMMEDIATELY or face legal consequences. MySejahtera related.,scam,Govt_Aid_Scam,English (Malaysian Standard),Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
Act now! Your Tuntutan e-Tunai Rahmah <RM_AMOUNT> is at risk of being revoked. We need you to confirm your eligibility through this L.i.n.k: <URL> before <DATE>. Don't delay!,scam,Govt_Aid_Scam,English (Malaysian Standard),Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
ATTENTION! MySejahtera reports a critical update for your Sumbangan Asas Rahmah. You are entitled to <RM_AMOUNT>. Click here to claim your full benefit: <URL> within 30 minutes! ⏳,scam,Govt_Aid_Scam,English (Malaysian Standard),Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
⚠️ THIS IS NOT A DRILL ⚠️ Your Bantuan Kerajaan <RM_AMOUNT> is about to be cancelled due to inactivity. Prevent this by clicking on our secure W.h.a.t.s.A.p.p L ink: <URL>. Last chance!,scam,Govt_Aid_Scam,English (Malaysian Standard),Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
Your STR <RM_AMOUNT> e-wallet payment failed. You MUST reactivate via <URL> now or the funds will be permanently blocked. This is a final alert from MySejahtera.,scam,Govt_Aid_Scam,English (Malaysian Standard),Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
"FINAL WARNING! You have an outstanding Bantuan claim of <RM_AMOUNT>. If not processed via this L.i.n.k <URL> today, your file will be CLOSED and non-appealable. MySejahtera related.",scam,Govt_Aid_Scam,English (Malaysian Standard),Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
"Giler! PDRM just linked your IC <IC_NUM> to a drug parsel, wei! Waran tangkap on the way! Don't panic, lah! We got a *super-fast* way to make this disapear. Confirm clean recod, plus can get a *special token* from us. Join our 'Clean Slate' Telegram gruop <URL> for *instannt* help. Limited slotts, don't miss!",scam,Macau_Scam,Manglish,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
ATTENTIION! LHDN detected *major* tax evasion from your accoun! Mahkamah case confrmed. But wait! There's a *secret goverment programe* to clear this up without jail time and even get a *tax bonuss*! So easy one! Click this <URL> to join our 'Tax Savior' Teleegram channel now! Speciaal offer for first 50 memburs!,scam,Macau_Scam,Manglish,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
"OMG! Your <BANK_NAME> accoun flagged by Bank Negara for *serios* money laundring! Your funds might freez! But no wori, lah! We have an *exclusif insider methud* to unfreeze evrything and even earn a *profitt*! This is your big chance! PM <PHONE> or join 'Financal Recovery' Teleegram <URL> fast, befor too late!",scam,Macau_Scam,Manglish,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
"URGENT! Waran tangap issued for you from Mahkammah, <DATE>! For serios fraudd case! Don't stres, we found a *loophool*! You can settel this *quietli* and get a *bonus payaut* for cooperaation! Amazing, right? Join our 'Court Escape' Teleegram group <URL> for deetals. Only a few spoot left!",scam,Macau_Scam,Manglish,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
"Eh, your Pos Laju parsel got *illegal contraban*! PDRM waiting for you, confirm jail time, lah! But we got an *expres solution*! Clear your name *instanntly* and get a *surprize reward*! So simpul one! Ping <PHONE> or click <URL> to enter our 'Parsel Protection' Teleegram group. Fast action, fast cleaar!",scam,Macau_Scam,Manglish,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
"ALERT! Your IC <IC_NUM> used for *identity thieft* in a crime! PDRM call you soon! Don't scaar! We have a *special 'ID Shield' progrum*! Clear your name *immediatly* and get <RM_AMOUNT> compensasion! Super good deal, lah! Join 'ID Protectioon' Teleegram group <URL> now befor it's too late!",scam,Macau_Scam,Manglish,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
"Big Problam! LHDN just initiatied a *full auditt* on your busines for suspicios transactions! Huge fines cooming! BUT, we have a *master plan*! Clear all auditt issues with *zero penaltti* and even get a *tax refunnd*! Confirm win-winn! WhatsApp <PHONE> or join 'Auditt Buster' Teleegram <URL> to secure your spott!",scam,Macau_Scam,Manglish,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
"WARNIN! Bank Negara froozen your <BANK_NAME> accoun due to *suspectud illegal activites*! All your money stuck! Don't wori, lah! We know a *secret pathwaay* to unfreeze it *fasst* and get a *bonuss interest payaut*! This is a *lifetime opportuunity*! Click <URL> to join 'Unfreeze Accoun' Teleegram now! Act fasst!",scam,Macau_Scam,Manglish,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
"OMG! PDRM got report your car involved in *serios hit-and-run*! Waran tangap issued! Don't panick! We have an *exclusiv 'Driver Safety' pakage*! Settel this *quietly* without police and even claim *insuranse bonuss*! Super deal, lah! Call <PHONE> or join 'Accident Aid' Teleegram <URL> befor they find you!",scam,Macau_Scam,Manglish,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
"You got Mahkammah summons for a *major financial fraudd*! Appearanse mandatory, confirm jail if found guilty! BUT! We have a *guarateed 'Legal Savior' plan*! Clear your name, avoid jail, and receive a *special grannt* of <RM_AMOUNT>! So easy one! Join 'Court Crisiss' Teleegram group <URL> now for *immediat solutioon*!",scam,Macau_Scam,Manglish,Urgent/Threatening (Police/Bank/Ah Long - Panic inducing),Typos (Realistic typing errors),High,24
